setName,cardNumber,cardName,rarity,pullRate,costPerPull,specificCardPullRate,isChase,isPromo,isPokemon,pokemonPopularity,priceOnRelease,ebaySoldVolumeFrom2026,ebay_listingCount,ebay_listingCount7d,ebay_listingCount30d,ebay_listingCount90d,ebay_medianPrice,ebay_meanPrice,ebay_minPrice,ebay_maxPrice,ebay_priceStdDev,ebay_priceP10,ebay_priceP25,ebay_priceP50,ebay_priceP75,ebay_priceP90,ebay_medianPrice7d,ebay_medianPrice30d,ebay_medianPrice90d,ebay_listingVelocity7d,ebay_listingVelocity30d,ebay_listingVelocity90d,ebay_recentListingRatio7d,ebay_recentListingRatio30d,ebay_recentListingRatio90d,ebay_medianListingAgeDays,ebay_meanListingAgeDays,ebay_marketIndex,ebay_marketStatus,ebay_mic_liquidityScore,ebay_mic_momentumScore,ebay_mic_stabilityScore,ebay_mic_freshnessScore
White Flare,159,Keldeo ex,Ultra Rare,0.058823529411764705,1954.32,0.007352941176470588,False,False,True,0.578,1.15,10,700,61,183,352,2.99,3.0738,1.2,6.0,1.0129,1.99,2.24,2.99,3.75,4.5,2.99,2.99,2.99,8.7143,6.1,3.9111,0.0871,0.2614,0.5029,88.7121,131.9996,56.14,Stable,75.01,50.0,67.05,26.14
White Flare,160,Jellicent ex,Ultra Rare,0.058823529411764705,1954.32,0.007352941176470588,False,False,True,0.41,1.92,4,878,44,191,412,2.5,2.7181,0.99,5.9,1.0345,1.5,1.99,2.5,3.0825,4.003,2.46,2.39,2.225,6.2857,6.3667,4.5778,0.0501,0.2175,0.4692,99.128,134.4959,58.64,Stable,79.12,60.56,61.94,21.75
White Flare,161,Hydreigon ex,Ultra Rare,0.058823529411764705,1954.32,0.007352941176470588,False,False,True,0.6629999999999999,1.33,7,784,62,199,385,2.895,2.8729,0.99,5.83,0.9549,1.9,2.0,2.895,3.43,4.014,2.545,2.73,2.69,8.8571,6.6333,4.2778,0.0791,0.2538,0.4911,92.9385,129.2626,55.42,Stable,78.69,44.61,66.76,25.38
White Flare,162,Bouffalant ex,Ultra Rare,0.058823529411764705,1954.32,0.007352941176470588,False,False,True,0.359,0.87,4,879,58,197,404,2.29,2.4088,0.72,4.98,0.804,1.498,1.945,2.29,2.99,3.5,2.22,2.0,2.19,8.2857,6.5667,4.4889,0.066,0.2241,0.4596,103.4994,133.48,57.04,Stable,79.42,51.37,66.62,22.41
White Flare,163,Harlequin,Ultra Rare,0.058823529411764705,1954.32,0.007352941176470588,False,False,False,0.0,1.05,2,755,50,177,361,2.88,2.9057,0.77,5.92,1.0296,1.916,2.0,2.88,3.5,4.296,2.49,2.49,2.5,7.1429,5.9,4.0111,0.0662,0.2344,0.4781,93.9062,132.0034,54.97,Stable,74.97,49.6,64.57,23.44
White Flare,164,Hilda,Ultra Rare,0.058823529411764705,1954.32,0.007352941176470588,False,False,False,0.0,14.34,17,617,51,197,385,14.0,14.5613,1.5,29.5,3.5883,10.784,11.99,14.0,16.0,19.99,13.0,12.98,13.98,7.2857,6.5667,4.2778,0.0827,0.3193,0.624,62.7003,113.9638,57.91,Stable,78.53,42.99,75.36,31.93
White Flare,165,Whimsicott ex,Special Illustration Rare,0.0125,8047.2,0.0017857142857142859,False,False,True,0.61,30.74,14,124,19,49,83,30.0,32.9335,2.5,60.32,10.1593,24.99,26.0,30.0,37.39,45.0,30.99,30.99,30.99,2.7143,1.6333,0.9222,0.1532,0.3952,0.6694,45.5507,100.4401,44.37,Stable,25.45,50.0,69.15,39.52
White Flare,166,Reshiram ex,Special Illustration Rare,0.0125,8047.2,0.0017857142857142859,True,False,True,0.71,196.97,57,144,30,75,108,225.675,234.8802,1.97,500.0,113.3773,80.6,200.0,225.675,283.9225,374.655,222.5,229.99,228.17,4.2857,2.5,1.2,0.2083,0.5208,0.75,25.5887,91.1929,47.31,Stable,40.96,47.52,51.73,52.08
White Flare,167,Keldeo ex,Special Illustration Rare,0.0125,8047.2,0.0017857142857142859,True,False,True,0.578,59.95,35,115,25,60,91,84.0,86.2977,1.49,179.95,32.7071,64.994,74.475,84.0,99.995,122.996,79.99,79.995,81.99,3.5714,2.0,1.0111,0.2174,0.5217,0.7913,27.6381,75.5142,46.7,Stable,31.93,47.56,62.1,52.17
White Flare,168,Jellicent ex,Special Illustration Rare,0.0125,8047.2,0.0017857142857142859,True,False,True,0.41,48.79,11,172,19,55,100,34.79,35.9524,2.18,68.21,11.1782,25.0,29.99,34.79,40.0,54.352,31.89,31.89,32.97,2.7143,1.8333,1.1111,0.1105,0.3198,0.5814,59.4082,129.3455,43.96,Stable,32.57,46.72,68.91,31.98
White Flare,169,Hydreigon ex,Special Illustration Rare,0.0125,8047.2,0.0017857142857142859,True,False,True,0.6629999999999999,79.91,34,136,23,56,101,94.995,97.9341,2.0,208.83,38.7935,75.0,83.31,94.995,110.1125,135.04,83.58,88.595,91.99,3.2857,1.8667,1.1222,0.1691,0.4118,0.7426,38.1645,87.9235,42.51,Stable,33.14,40.86,60.39,41.18
White Flare,170,Bouffalant ex,Special Illustration Rare,0.0125,8047.2,0.0017857142857142859,False,False,True,0.359,19.36,9,163,26,64,101,20.0,22.751,10.0,44.34,6.1118,16.1,19.0,20.0,25.0,30.0,20.0,20.0,20.0,3.7143,2.1333,1.1222,0.1595,0.3926,0.6196,50.9595,114.5443,48.28,Stable,35.99,50.0,73.14,39.26
White Flare,171,Hilda,Special Illustration Rare,0.0125,8047.2,0.0017857142857142859,True,False,False,0.0,81.46,10,218,32,82,146,62.02,65.1832,2.0,125.0,16.2748,50.0,55.0,62.02,71.04,85.0,51.995,56.65,60.0,4.5714,2.7333,1.6222,0.1468,0.3761,0.6697,47.085,104.256,47.93,Stable,48.01,36.66,75.03,37.61
White Flare,172,Victini,Black White Rare,0.002,14370.0,0.001,True,False,True,0.705,460.95,26,64,18,37,51,716.0,925.2056,0.72,1899.0,499.5507,526.497,600.0,716.0,1499.9925,1676.5,699.5,699.0,699.0,2.5714,1.2333,0.5667,0.2812,0.5781,0.7969,20.7096,85.5032,39.45,Cooling,12.23,50.07,46.01,57.81
White Flare,173,Reshiram ex,Black White Rare,0.002,14370.0,0.001,True,False,True,0.71,437.65,70,121,31,59,97,600.0,723.6083,3.0,1549.99,391.4372,400.0,500.0,600.0,879.95,1399.99,600.0,600.0,600.0,4.4286,1.9667,1.0778,0.2562,0.4876,0.8017,31.9334,69.0108,43.88,Stable,33.16,50.0,45.9,48.76
Black Bolt,087,Snivy,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.659,19.74,14,205,37,75,127,26.55,27.5658,1.15,59.0,12.3403,12.396,17.88,26.55,36.33,45.0,33.0,32.0,32.0,5.2857,2.5,1.4111,0.1805,0.3659,0.6195,52.4712,136.076,47.49,Stable,43.95,53.12,55.23,36.59
Black Bolt,088,Servine,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.5820000000000001,11.99,53,224,21,64,137,18.99,18.2717,0.99,37.98,7.1663,9.682,13.99,18.99,22.0,27.492,19.09,19.99,19.76,3.0,2.1333,1.5222,0.0938,0.2857,0.6116,59.303,133.1142,44.46,Stable,42.01,46.61,60.78,28.57
Black Bolt,089,Pansage,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.375,7.46,10,211,27,81,163,24.99,23.6283,1.95,45.99,9.9319,9.99,14.165,24.99,30.0,36.1,22.0,24.99,27.55,3.8571,2.7,1.8111,0.128,0.3839,0.7725,41.9462,96.2602,43.13,Stable,49.68,29.85,57.97,38.39
Black Bolt,090,Simisage,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.342,6.42,6,228,15,53,124,10.895,11.7229,3.26,25.0,4.7463,6.5,7.99,10.895,14.56,19.0,13.99,12.99,12.675,2.1429,1.7667,1.3778,0.0658,0.2325,0.5439,70.5512,150.7227,45.45,Stable,35.94,60.37,59.51,23.25
Black Bolt,091,Petilil,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.48100000000000004,8.0,8,160,30,64,125,29.07,29.1856,1.89,59.99,11.7333,13.946,20.7875,29.07,35.0,44.99,28.0,29.07,30.75,4.2857,2.1333,1.3889,0.1875,0.4,0.7812,35.3213,93.5863,44.35,Stable,40.23,41.06,59.8,40.0
Black Bolt,092,Lilligant,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.621,17.39,7,154,21,68,111,47.49,43.6681,0.99,99.99,23.3622,16.99,21.025,47.49,60.75,72.69,56.6,55.0,54.99,3.0,2.2667,1.2333,0.1364,0.4416,0.7208,39.127,106.9745,45.85,Stable,39.48,52.93,46.5,44.16
Black Bolt,093,Maractus,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.515,3.33,5,237,21,84,138,7.24,7.4416,2.03,15.0,2.8994,3.95,4.99,7.24,9.54,11.16,7.0,7.655,7.995,3.0,2.8,1.5333,0.0886,0.3544,0.5823,52.6077,128.7973,44.88,Stable,47.72,37.55,61.04,35.44
Black Bolt,094,Karrablast,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.318,10.43,17,198,24,77,144,19.99,20.1437,5.14,40.0,6.9186,10.987,14.9925,19.99,23.9975,29.788,19.77,19.99,20.0,3.4286,2.5667,1.6,0.1212,0.3889,0.7273,39.6154,105.7301,49.52,Stable,46.51,48.85,65.65,38.89
Black Bolt,095,Foongus,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.48,7.33,11,157,25,67,113,19.99,20.2662,3.48,39.99,7.0319,10.99,14.79,19.99,24.99,29.99,19.0,20.0,20.0,3.5714,2.2333,1.2556,0.1592,0.4268,0.7197,39.1867,103.0069,46.85,Stable,39.18,45.0,65.3,42.68
Black Bolt,096,Amoonguss,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.485,15.05,8,160,25,74,107,33.5,31.5416,6.0,65.0,16.8459,11.779,13.9975,33.5,47.125,52.0,39.99,40.93,42.0,3.5714,2.4667,1.1889,0.1562,0.4625,0.6687,41.4423,109.4005,44.3,Stable,40.55,45.21,46.59,46.25
Black Bolt,097,Darumaka,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.43,7.6,6,113,19,62,91,16.99,17.0123,0.99,35.16,5.8186,10.864,12.99,16.99,19.95,23.16,16.0,17.99,17.12,2.7143,2.0667,1.0111,0.1681,0.5487,0.8053,26.6016,71.5113,46.92,Stable,32.5,43.46,65.8,54.87
Black Bolt,098,Darmanitan,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.473,7.26,5,143,23,70,103,14.0,14.5205,0.99,29.0,3.9592,10.0,12.0,14.0,16.75,19.99,12.99,13.995,14.0,3.2857,2.3333,1.1444,0.1608,0.4895,0.7203,31.6681,98.7224,48.7,Stable,38.43,42.79,72.73,48.95
Black Bolt,099,Larvesta,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.54,9.18,3,121,25,64,98,16.25,17.5568,9.6,34.99,5.0104,12.0,14.99,16.25,19.25,21.25,15.0,16.145,16.455,3.5714,2.1333,1.0889,0.2066,0.5289,0.8099,26.6735,71.2921,47.8,Stable,35.26,41.16,71.46,52.89
Black Bolt,100,Volcarona,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.649,29.4,3,68,10,28,46,60.0,45.4962,0.99,115.0,31.2953,1.0,3.75,60.0,67.285,74.993,63.75,65.0,65.0,1.4286,0.9333,0.5111,0.1471,0.4118,0.6765,40.2445,96.6136,31.14,Cooling,7.46,48.08,31.21,41.18
Black Bolt,101,Panpour,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.38299999999999995,6.47,3,93,18,46,81,17.25,17.6205,4.99,32.0,4.2885,13.004,15.5,17.25,19.99,21.902,17.24,17.675,17.5,2.5714,1.5333,0.9,0.1935,0.4946,0.871,30.6801,61.3844,46.73,Stable,23.85,48.51,75.66,49.46
Black Bolt,102,Simipour,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.312,7.29,2,138,20,68,101,14.99,15.0883,6.0,26.5,4.0206,9.805,12.99,14.99,17.94,19.99,14.795,14.99,14.99,2.8571,2.2667,1.1222,0.1449,0.4928,0.7319,30.6468,90.5305,50.36,Stable,37.43,48.7,73.35,49.28
Black Bolt,103,Tympole,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.324,6.33,2,85,12,44,67,17.99,18.7692,1.69,34.99,5.3076,14.984,15.95,17.99,20.07,25.0,17.495,17.81,17.93,1.7143,1.4667,0.7444,0.1412,0.5176,0.7882,25.0476,74.3665,44.81,Stable,19.47,47.57,71.72,51.76
Black Bolt,104,Palpitoad,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.315,6.4,6,144,22,77,127,18.0,19.2935,4.99,37.98,5.5573,13.993,15.225,18.0,21.4875,26.732,15.495,17.49,18.0,3.1429,2.5667,1.4111,0.1528,0.5347,0.8819,26.4985,63.3941,49.06,Stable,44.34,36.08,71.2,53.47
Black Bolt,105,Seismitoad,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,True,False,True,0.39899999999999997,166.29,59,75,23,47,64,275.0,272.0485,7.26,599.99,140.756,24.268,224.625,275.0,314.875,487.4,270.0,280.0,277.35,3.2857,1.5667,0.7111,0.3067,0.6267,0.8533,14.6531,64.8979,42.4,Stable,20.04,47.35,48.26,62.67
Black Bolt,106,Tirtouga,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.434,13.12,5,109,25,69,100,39.99,40.0832,8.0,64.99,8.5724,30.0,36.0,39.99,44.99,49.984,37.99,39.99,40.0,3.5714,2.3,1.1111,0.2294,0.633,0.9174,16.4307,40.8311,53.1,Stable,37.43,44.98,78.61,63.3
Black Bolt,107,Carracosta,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.456,7.42,6,104,14,42,65,15.0,15.9254,3.99,30.0,5.8465,9.428,11.8975,15.0,19.02,24.535,14.245,14.995,15.0,2.0,1.4,0.7222,0.1346,0.4038,0.625,45.787,107.8464,39.52,Cooling,17.64,44.97,63.29,40.38
Black Bolt,108,Alomomola,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.302,9.71,4,67,15,38,63,27.59,28.0176,10.0,42.99,6.0275,21.594,24.995,27.59,31.495,34.994,25.0,26.495,27.59,2.1429,1.2667,0.7,0.2239,0.5672,0.9403,24.8314,37.4281,43.78,Stable,15.2,40.61,78.49,56.72
Black Bolt,109,Cubchoo,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.447,9.33,8,81,17,44,66,21.95,24.4952,12.0,47.75,7.3695,18.0,20.0,21.95,28.5,31.66,20.0,21.77,21.87,2.4286,1.4667,0.7333,0.2099,0.5432,0.8148,24.8014,76.1501,43.06,Stable,19.26,41.45,69.91,54.32
Black Bolt,110,Beartic,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.424,7.01,5,138,21,60,93,11.705,12.482,1.49,22.0,3.7001,8.997,10.0,11.705,14.33,18.29,11.26,11.955,11.49,3.0,2.0,1.0333,0.1522,0.4348,0.6739,37.1182,96.2354,46.91,Stable,32.47,48.0,70.36,43.48
Black Bolt,111,Cryogonal,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.406,5.05,5,118,16,53,85,9.99,10.3817,5.0,19.99,2.8463,6.997,8.265,9.99,12.0,14.575,8.895,10.0,9.99,2.2857,1.7667,0.9444,0.1356,0.4492,0.7203,33.5804,86.9028,43.48,Stable,27.57,39.04,72.58,44.92
Black Bolt,112,Emolga,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.613,9.56,4,114,22,59,104,21.0,22.0961,1.15,41.72,5.9126,17.0,18.99,21.0,24.99,29.99,19.29,19.99,21.0,3.1429,1.9667,1.1556,0.193,0.5175,0.9123,27.8504,45.6782,48.0,Stable,34.8,41.86,73.24,51.75
Black Bolt,113,Tynamo,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.418,12.39,11,125,24,64,89,20.0,22.0184,10.0,41.0,5.8745,15.994,18.89,20.0,24.8,29.996,20.0,20.105,20.0,3.4286,2.1333,0.9889,0.192,0.512,0.712,28.8153,77.5768,49.8,Stable,33.0,50.0,73.32,51.2
Black Bolt,114,Eelektrik,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.369,24.28,3,108,13,38,69,24.99,25.2159,0.99,45.0,6.8333,19.99,21.95,24.99,28.515,32.64,24.99,25.0,25.0,1.8571,1.2667,0.7667,0.1204,0.3519,0.6389,48.6732,113.2157,41.69,Stable,16.96,49.96,72.9,35.19
Black Bolt,115,Eelektross,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.505,12.28,4,75,14,45,68,31.0,32.1109,0.99,60.0,8.9106,25.0,27.64,31.0,36.0,42.138,31.455,29.99,31.0,2.0,1.5,0.7556,0.1867,0.6,0.9067,20.6109,41.7141,48.0,Stable,20.38,51.47,72.25,60.0
Black Bolt,116,Munna,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.39899999999999997,8.2,6,70,19,37,63,20.0,22.4501,12.0,39.99,5.6508,17.0,19.875,20.0,24.99,30.251,20.0,20.0,20.0,2.7143,1.2333,0.7,0.2714,0.5286,0.9,25.2661,51.0591,44.97,Stable,14.79,50.0,74.83,52.86
Black Bolt,117,Musharna,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.418,5.96,3,76,16,40,56,13.97,14.3426,7.0,28.48,3.8639,10.0,11.99,13.97,16.4,19.47,12.995,14.12,13.97,2.2857,1.3333,0.6222,0.2105,0.5263,0.7368,26.4798,85.6185,42.45,Stable,14.67,43.02,73.06,52.63
Black Bolt,118,Solosis,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.462,12.31,17,141,16,53,92,36.49,39.4879,0.99,79.0,14.2,28.5,33.66,36.49,45.0,60.0,34.495,35.0,35.0,2.2857,1.7667,1.0222,0.1135,0.3759,0.6525,45.479,104.6671,43.78,Stable,29.62,48.56,64.04,37.59
Black Bolt,119,Duosion,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.49200000000000005,9.38,5,107,15,46,78,18.99,19.1936,10.0,33.5,4.7694,13.3,15.995,18.99,20.17,25.434,18.17,18.71,18.415,2.1429,1.5333,0.8667,0.1402,0.4299,0.729,33.8471,91.0181,45.15,Stable,23.07,48.67,75.15,42.99
Black Bolt,120,Elgyem,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.38799999999999996,7.74,7,130,26,72,102,16.1,16.3899,0.99,33.23,5.199,10.0,14.0,16.1,18.9275,22.015,16.72,16.535,16.535,3.7143,2.4,1.1333,0.2,0.5538,0.7846,22.7251,79.9201,51.73,Stable,38.89,51.12,68.28,55.38
Black Bolt,121,Beheeyem,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.39299999999999996,4.53,0,140,16,65,101,8.99,8.9311,2.5,15.99,2.2827,6.405,7.41,8.99,10.0425,11.504,8.75,8.99,9.26,2.2857,2.1667,1.1222,0.1143,0.4643,0.7214,33.0983,98.8149,48.41,Stable,36.28,44.49,74.44,46.43
Black Bolt,122,Golett,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.514,6.17,5,126,20,60,105,12.985,12.8042,4.44,24.95,3.9249,7.795,10.0,12.985,14.99,17.995,9.275,12.0,12.99,2.8571,2.0,1.1667,0.1587,0.4762,0.8333,31.9414,72.5497,40.4,Stable,35.3,21.4,69.35,47.62
Black Bolt,123,Golurk,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.616,6.29,2,88,20,54,77,17.99,17.9256,9.0,32.27,4.51,13.682,15.0,17.99,19.99,21.64,15.0,16.995,17.79,2.8571,1.8,0.8556,0.2273,0.6136,0.875,20.6605,56.0174,45.39,Stable,26.2,34.32,74.84,61.36
Black Bolt,124,Drilbur,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.48100000000000004,5.02,2,166,18,63,117,9.0,9.6382,4.95,18.99,2.5803,6.99,8.0,9.0,10.8475,13.0,8.995,9.0,9.31,2.5714,2.1,1.3,0.1084,0.3795,0.7048,40.0391,104.7874,47.76,Stable,38.48,46.62,73.23,37.95
Black Bolt,125,Timburr,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.33,6.55,6,96,20,63,89,21.0,22.9057,2.9,42.0,5.9857,17.0,19.99,21.0,25.215,30.055,19.99,20.0,21.0,2.8571,2.1,0.9889,0.2083,0.6562,0.9271,18.7811,44.7641,51.2,Stable,32.47,45.19,73.87,65.62
Black Bolt,126,Gurdurr,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.273,5.27,1,105,12,46,89,14.99,14.9236,0.99,29.99,4.1414,10.0,12.99,14.99,16.71,19.996,13.53,13.99,14.99,1.7143,1.5333,0.9889,0.1143,0.4381,0.8476,38.4975,72.5895,43.07,Stable,25.92,40.26,72.25,43.81
Black Bolt,127,Conkeldurr,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.353,14.1,7,49,12,35,47,44.4,45.36,10.14,80.0,12.9367,32.792,39.0,44.4,51.67,60.392,37.875,44.4,44.4,1.7143,1.1667,0.5222,0.2449,0.7143,0.9592,14.6028,29.4126,42.3,Stable,10.43,35.3,71.48,71.43
Black Bolt,128,Throh,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.316,4.89,4,151,21,64,103,10.3,10.9093,4.5,20.0,3.0777,7.2,9.295,10.3,12.77,14.99,10.0,10.97,10.95,3.0,2.1333,1.1444,0.1391,0.4238,0.6821,41.2594,115.208,46.16,Stable,36.44,41.32,71.79,42.38
Black Bolt,129,Dwebble,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.5429999999999999,26.43,21,113,28,77,100,62.22,63.9352,0.99,127.0,22.1142,50.0,55.0,62.22,69.99,84.838,60.0,60.0,63.76,4.0,2.5667,1.1111,0.2478,0.6814,0.885,20.474,44.025,51.79,Stable,39.5,44.1,65.41,68.14
Black Bolt,130,Crustle,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.505,4.96,3,119,11,47,79,9.27,9.6316,2.72,19.0,3.1477,5.978,7.99,9.27,10.995,14.0,9.0,9.12,9.44,1.5714,1.5667,0.8778,0.0924,0.395,0.6639,42.4126,108.7991,42.09,Stable,23.76,45.34,67.32,39.5
Black Bolt,131,Landorus,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.408,30.87,12,75,6,35,59,31.0,32.5803,1.49,66.0,10.0098,25.38,28.0,31.0,36.275,45.414,33.5,31.5,30.35,0.8571,1.1667,0.6556,0.08,0.4667,0.7867,32.5641,81.3192,45.24,Stable,13.12,60.38,69.28,46.67
Black Bolt,132,Venipede,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.444,5.44,4,117,18,48,83,10.0,10.5954,5.0,20.0,2.8996,7.394,8.5,10.0,12.05,14.0,8.89,9.95,10.75,2.5714,1.6,0.9222,0.1538,0.4103,0.7094,38.632,100.8358,40.05,Stable,25.01,32.7,72.63,41.03
Black Bolt,133,Whirlipede,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.46399999999999997,5.09,6,171,17,55,107,9.0,9.3803,4.99,18.95,2.7192,5.99,7.795,9.0,10.495,13.0,9.18,9.46,9.7,2.4286,1.8333,1.1889,0.0994,0.3216,0.6257,56.6261,132.017,44.3,Stable,34.25,44.64,71.01,32.16
Black Bolt,134,Scolipede,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.5710000000000001,15.38,4,65,11,36,59,32.66,33.4269,25.0,54.99,5.7329,27.4,29.95,32.66,35.89,41.2,30.0,32.325,32.0,1.5714,1.2,0.6556,0.1692,0.5538,0.9077,22.9147,50.5332,44.85,Stable,13.6,43.75,82.85,55.38
Black Bolt,135,Sandile,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.5329999999999999,7.64,7,112,21,63,106,18.825,18.7542,10.86,30.0,3.6882,14.99,15.99,18.825,20.0,23.656,15.61,17.7,18.99,3.0,2.1,1.1778,0.1875,0.5625,0.9464,24.6298,44.8511,47.94,Stable,36.56,32.2,80.33,56.25
Black Bolt,136,Krokorok,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.53,5.9,5,124,25,67,94,14.99,15.0863,5.0,30.0,4.522,9.99,12.3675,14.99,17.3125,19.99,14.0,15.0,15.0,3.5714,2.2333,1.0444,0.2016,0.5403,0.7581,26.1131,86.1489,48.35,Stable,35.14,43.33,70.03,54.03
Black Bolt,137,Krookodile,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.643,31.02,15,69,15,38,61,65.0,67.8929,12.0,130.16,20.6125,50.0,59.99,65.0,74.99,91.642,65.0,63.965,65.0,2.1429,1.2667,0.6778,0.2174,0.5507,0.8841,25.9904,49.9012,44.4,Stable,14.86,50.0,69.64,55.07
Black Bolt,138,Escavalier,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.449,10.63,6,62,12,26,47,19.99,21.3252,0.99,38.42,6.6674,15.0,17.81,19.99,23.8175,31.178,18.99,19.095,19.99,1.7143,0.8667,0.5222,0.1935,0.4194,0.7581,39.0234,81.5386,37.67,Cooling,6.78,45.0,68.73,41.94
Black Bolt,139,Klink,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.392,4.97,1,142,15,51,94,9.99,10.2305,3.25,20.0,3.1069,6.99,8.0975,9.99,11.5875,13.0,9.0,10.35,10.0,2.1429,1.7,1.0444,0.1056,0.3592,0.662,47.553,117.3258,41.95,Stable,29.46,40.0,69.63,35.92
Black Bolt,140,Klang,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.381,4.34,1,158,18,55,98,7.995,8.1941,3.0,15.0,2.2631,5.779,6.99,7.995,9.075,10.883,7.125,8.0,8.0,2.5714,1.8333,1.0889,0.1139,0.3481,0.6203,49.0084,117.3825,42.79,Stable,32.11,39.06,72.38,34.81
Black Bolt,141,Klinklang,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.42700000000000005,12.36,6,36,10,22,34,34.95,34.4558,1.1,51.63,7.7442,30.0,31.75,34.95,36.6375,39.995,34.975,34.475,34.95,1.4286,0.7333,0.3778,0.2778,0.6111,0.9444,19.9013,30.8722,43.82,Stable,3.56,50.07,77.52,61.11
Black Bolt,142,Pawniard,Illustration Rare,0.16666666666666666,6205.86,0.0024154589371980675,False,False,True,0.486,5.14,5,141,18,64,108,10.0,10.4293,1.0,20.0,2.9433,7.5,9.0,10.0,11.99,13.0,9.99,10.55,10.51,2.5714,2.1333,1.2,0.1277,0.4539,0.766,33.0799,83.4836,48.22,Stable,37.56,45.05,71.78,45.39
